from_id,to_id,relationship_type,confidence,source_url,notes
TECH-ISO-ISO-21815-3-2023-2023,TECH-ISO-ISO-WD-21815-0000,references,source-confirmed,https://www.iso.org/standard/77266,Extracted from ISO source metadata text referencing ISO 21815.
TECH-ISO-ISO-21832-2018-2018,TECH-ISO-ISO-15767-2009-2009,references,source-confirmed,https://www.iso.org/standard/71912,Extracted from ISO source metadata text referencing ISO 15767.
TECH-ISO-ISO-21832-2018-2018,TECH-ISO-ISO-20581-2016-2016,references,source-confirmed,https://www.iso.org/standard/71912,Extracted from ISO source metadata text referencing ISO 20581.
TECH-ISO-ISO-21856-2022-2022,TECH-ISO-ISO-9999-2022-2022,references,source-confirmed,https://www.iso.org/standard/71986,Extracted from ISO source metadata text referencing ISO 9999.
TECH-ISO-ISO-21857-2021-2021,TECH-ISO-ISO-18086-2019-2019,references,source-confirmed,https://www.iso.org/standard/72085,Extracted from ISO source metadata text referencing ISO 18086.
TECH-ISO-ISO-21870-2005-2005,TECH-ISO-ISO-1126-2015-2015,references,source-confirmed,https://www.iso.org/standard/34758,Extracted from ISO source metadata text referencing ISO 1126.
TECH-ISO-ISO-21873-2-2009-2009,TECH-ISO-ISO-21873-1-2015-2015,references,source-confirmed,https://www.iso.org/standard/43995,Extracted from ISO source metadata text referencing ISO 21873-1.
TECH-ISO-ISO-21876-2020-2020,TECH-ISO-ISO-6814-2009-2009,references,source-confirmed,https://www.iso.org/standard/72316,Extracted from ISO source metadata text referencing ISO 6814.
TECH-ISO-ISO-2189-1986-1986,TECH-ISO-ISO-2219-2010-2010,references,source-confirmed,https://www.iso.org/standard/6988,Extracted from ISO source metadata text referencing ISO 2219.
TECH-ISO-ISO-21894-2020-2020,TECH-ISO-ISO-16049-1-2020-2020,references,source-confirmed,https://www.iso.org/standard/72092,Extracted from ISO source metadata text referencing ISO 16049-1.
TECH-ISO-ISO-21894-2020-2020,TECH-ISO-ISO-16049-2-2020-2020,references,source-confirmed,https://www.iso.org/standard/72092,Extracted from ISO source metadata text referencing ISO 16049-2.
TECH-ISO-ISO-21894-2020-2020,TECH-ISO-ISO-20291-1-2021-2021,references,source-confirmed,https://www.iso.org/standard/72092,Extracted from ISO source metadata text referencing ISO 20291-1.
TECH-ISO-ISO-21899-2020-2020,TECH-ISO-ISO-17034-2016-2016,references,source-confirmed,https://www.iso.org/standard/72118,Extracted from ISO source metadata text referencing ISO 17034.
TECH-ISO-ISO-21903-2020-2020,TECH-ISO-ISO-10976-2023-2023,references,source-confirmed,https://www.iso.org/standard/72128,Extracted from ISO source metadata text referencing ISO 10976.
TECH-ISO-ISO-21904-1-2020-2020,TECH-ISO-ISO-17916-2016-2016,references,source-confirmed,https://www.iso.org/standard/72132,Extracted from ISO source metadata text referencing ISO 17916.
TECH-ISO-ISO-21904-2-2020-2020,TECH-ISO-ISO-21904-1-2020-2020,references,source-confirmed,https://www.iso.org/standard/72137,Extracted from ISO source metadata text referencing ISO 21904-1.
TECH-ISO-ISO-21909-1-2015-2015,TECH-ISO-ISO-21909-2005-COR-1-2007-2007,references,source-confirmed,https://www.iso.org/standard/61586,Extracted from ISO source metadata text referencing ISO 21909.
TECH-ISO-ISO-21909-1-2015-2015,TECH-ISO-ISO-8529-1-2021-2021,references,source-confirmed,https://www.iso.org/standard/61586,Extracted from ISO source metadata text referencing ISO 8529-1.
TECH-ISO-ISO-21909-1-2021-2021,TECH-ISO-ISO-21909-2-2021-2021,references,source-confirmed,https://www.iso.org/standard/78756,Extracted from ISO source metadata text referencing ISO 21909-2.
TECH-ISO-ISO-21909-2-2021-2021,TECH-ISO-ISO-21909-1-2021-2021,references,source-confirmed,https://www.iso.org/standard/75125,Extracted from ISO source metadata text referencing ISO 21909-1.
TECH-ISO-ISO-21909-2-2021-2021,TECH-ISO-ISO-21909-2005-COR-1-2007-2007,references,source-confirmed,https://www.iso.org/standard/75125,Extracted from ISO source metadata text referencing ISO 21909.
TECH-ISO-ISO-21912-2021-2021,TECH-ISO-ISO-238-2016-2016,references,source-confirmed,https://www.iso.org/standard/72158,Extracted from ISO source metadata text referencing ISO 238.
TECH-ISO-ISO-21912-2021-2021,TECH-ISO-ISO-28-1976-1976,references,source-confirmed,https://www.iso.org/standard/72158,Extracted from ISO source metadata text referencing ISO 28.
TECH-ISO-ISO-21915-1-2020-2020,TECH-ISO-ISO-1833-1977-AMD-1-1980-1980,references,source-confirmed,https://www.iso.org/standard/73979,Extracted from ISO source metadata text referencing ISO 1833.
TECH-ISO-ISO-21915-1-2020-2020,TECH-ISO-ISO-20705-2019-2019,references,source-confirmed,https://www.iso.org/standard/73979,Extracted from ISO source metadata text referencing ISO 20705.
TECH-ISO-ISO-21915-1-2020-2020,TECH-ISO-ISO-TR-11827-2012-2012,references,source-confirmed,https://www.iso.org/standard/73979,Extracted from ISO source metadata text referencing ISO 11827.
TECH-ISO-ISO-21915-2-2020-2020,TECH-ISO-ISO-1833-1977-AMD-1-1980-1980,references,source-confirmed,https://www.iso.org/standard/73980,Extracted from ISO source metadata text referencing ISO 1833.
TECH-ISO-ISO-21915-2-2020-2020,TECH-ISO-ISO-20705-2019-2019,references,source-confirmed,https://www.iso.org/standard/73980,Extracted from ISO source metadata text referencing ISO 20705.
TECH-ISO-ISO-21915-2-2020-2020,TECH-ISO-ISO-TR-11827-2012-2012,references,source-confirmed,https://www.iso.org/standard/73980,Extracted from ISO source metadata text referencing ISO 11827.
TECH-ISO-ISO-21915-3-2020-2020,TECH-ISO-ISO-1833-1977-AMD-1-1980-1980,references,source-confirmed,https://www.iso.org/standard/73981,Extracted from ISO source metadata text referencing ISO 1833.
TECH-ISO-ISO-21915-3-2020-2020,TECH-ISO-ISO-TR-11827-2012-2012,references,source-confirmed,https://www.iso.org/standard/73981,Extracted from ISO source metadata text referencing ISO 11827.
TECH-ISO-ISO-21919-1-2019-2019,TECH-ISO-ISO-CD-21919-0000,references,source-confirmed,https://www.iso.org/standard/75206,Extracted from ISO source metadata text referencing ISO 21919.
TECH-ISO-ISO-21920-1-2021-2021,TECH-ISO-ISO-18391-2016-2016,references,source-confirmed,https://www.iso.org/standard/72196,Extracted from ISO source metadata text referencing ISO 18391.
TECH-ISO-ISO-21927-5-2018-2018,TECH-ISO-ISO-21927-8-2017-2017,references,source-confirmed,https://www.iso.org/standard/71090,Extracted from ISO source metadata text referencing ISO 21927-8.
TECH-ISO-ISO-21927-7-2017-2017,TECH-ISO-ISO-6944-1985-1985,references,source-confirmed,https://www.iso.org/standard/45739,Extracted from ISO source metadata text referencing ISO 6944.
TECH-ISO-ISO-21929-1-2011-2011,TECH-ISO-ISO-14020-2022-2022,references,source-confirmed,https://www.iso.org/standard/46599,Extracted from ISO source metadata text referencing ISO 14020.
TECH-ISO-ISO-21929-1-2011-2011,TECH-ISO-ISO-14021-2016-AMD-1-2021-2021,references,source-confirmed,https://www.iso.org/standard/46599,Extracted from ISO source metadata text referencing ISO 14021.
TECH-ISO-ISO-21929-1-2011-2011,TECH-ISO-ISO-14024-2018-2018,references,source-confirmed,https://www.iso.org/standard/46599,Extracted from ISO source metadata text referencing ISO 14024.
TECH-ISO-ISO-21929-1-2011-2011,TECH-ISO-ISO-14025-2006-2006,references,source-confirmed,https://www.iso.org/standard/46599,Extracted from ISO source metadata text referencing ISO 14025.
TECH-ISO-ISO-21929-1-2011-2011,TECH-ISO-ISO-14040-2006-AMD-1-2020-2020,references,source-confirmed,https://www.iso.org/standard/46599,Extracted from ISO source metadata text referencing ISO 14040.
TECH-ISO-ISO-21929-1-2011-2011,TECH-ISO-ISO-15392-2019-2019,references,source-confirmed,https://www.iso.org/standard/46599,Extracted from ISO source metadata text referencing ISO 15392.
TECH-ISO-ISO-21929-1-2011-2011,TECH-ISO-ISO-26000-2010-2010,references,source-confirmed,https://www.iso.org/standard/46599,Extracted from ISO source metadata text referencing ISO 26000.
TECH-ISO-ISO-21930-2007-2007,TECH-ISO-ISO-14025-2006-2006,references,source-confirmed,https://www.iso.org/standard/40435,Extracted from ISO source metadata text referencing ISO 14025.
TECH-ISO-ISO-21930-2017-2017,TECH-ISO-ISO-14025-2006-2006,references,source-confirmed,https://www.iso.org/standard/61694,Extracted from ISO source metadata text referencing ISO 14025.
TECH-ISO-ISO-21931-2-2019-2019,TECH-ISO-ISO-15392-2019-2019,references,source-confirmed,https://www.iso.org/standard/61696,Extracted from ISO source metadata text referencing ISO 15392.
TECH-ISO-ISO-21939-2-2023-2023,TECH-ISO-ISO-21939-1-2019-2019,references,source-confirmed,https://www.iso.org/standard/78940,Extracted from ISO source metadata text referencing ISO 21939-1.
TECH-ISO-ISO-21940-11-2016-2016,TECH-ISO-ISO-19499-2007-2007,references,source-confirmed,https://www.iso.org/standard/54074,Extracted from ISO source metadata text referencing ISO 19499.
TECH-ISO-ISO-21940-2-2017-2017,TECH-ISO-ISO-2041-2018-2018,references,source-confirmed,https://www.iso.org/standard/68131,Extracted from ISO source metadata text referencing ISO 2041.
TECH-ISO-ISO-21940-21-2012-2012,TECH-ISO-ISO-11342-1998-COR-1-2000-2000,references,source-confirmed,https://www.iso.org/standard/56562,Extracted from ISO source metadata text referencing ISO 11342.
TECH-ISO-ISO-21940-21-2012-2012,TECH-ISO-ISO-1940-1-2003-COR-1-2005-2005,references,source-confirmed,https://www.iso.org/standard/56562,Extracted from ISO source metadata text referencing ISO 1940-1.
TECH-ISO-ISO-21940-21-2012-2012,TECH-ISO-ISO-2953-1999-1999,references,source-confirmed,https://www.iso.org/standard/56562,Extracted from ISO source metadata text referencing ISO 2953.
TECH-ISO-ISO-21945-2020-2020,TECH-ISO-ISO-18135-2017-2017,references,source-confirmed,https://www.iso.org/standard/72270,Extracted from ISO source metadata text referencing ISO 18135.
TECH-ISO-ISO-21968-2005-2005,TECH-ISO-ISO-2360-2017-2017,references,source-confirmed,https://www.iso.org/standard/34781,Extracted from ISO source metadata text referencing ISO 2360.
TECH-ISO-ISO-21968-2019-2019,TECH-ISO-ISO-2360-2017-2017,references,source-confirmed,https://www.iso.org/standard/73285,Extracted from ISO source metadata text referencing ISO 2360.
TECH-ISO-ISO-21969-2005-2005,TECH-ISO-ISO-10524-1-2018-AMD-1-2023-2023,references,source-confirmed,https://www.iso.org/standard/36038,Extracted from ISO source metadata text referencing ISO 10524-1.
TECH-ISO-ISO-21969-2005-2005,TECH-ISO-ISO-7396-1-2016-AMD-1-2017-2017,references,source-confirmed,https://www.iso.org/standard/36038,Extracted from ISO source metadata text referencing ISO 7396-1.
TECH-ISO-ISO-21969-2009-2009,TECH-ISO-ISO-10524-1-2018-AMD-1-2023-2023,references,source-confirmed,https://www.iso.org/standard/52967,Extracted from ISO source metadata text referencing ISO 10524-1.
TECH-ISO-ISO-21969-2009-2009,TECH-ISO-ISO-7396-1-2016-AMD-1-2017-2017,references,source-confirmed,https://www.iso.org/standard/52967,Extracted from ISO source metadata text referencing ISO 7396-1.
TECH-ISO-ISO-21970-1-2018-2018,TECH-ISO-ISO-21970-2-2019-2019,references,source-confirmed,https://www.iso.org/standard/72322,Extracted from ISO source metadata text referencing ISO 21970-2.
TECH-ISO-ISO-21970-1-2019-2019,TECH-ISO-ISO-21970-2-2019-2019,references,source-confirmed,https://www.iso.org/standard/77533,Extracted from ISO source metadata text referencing ISO 21970-2.
TECH-ISO-ISO-21970-2-2018-2018,TECH-ISO-ISO-10350-1993-1993,references,source-confirmed,https://www.iso.org/standard/72323,Extracted from ISO source metadata text referencing ISO 10350.
TECH-ISO-ISO-21970-2-2018-2018,TECH-ISO-ISO-21970-1-2019-2019,references,source-confirmed,https://www.iso.org/standard/72323,Extracted from ISO source metadata text referencing ISO 21970-1.
TECH-ISO-ISO-21970-2-2019-2019,TECH-ISO-ISO-10350-1993-1993,references,source-confirmed,https://www.iso.org/standard/77534,Extracted from ISO source metadata text referencing ISO 10350.
TECH-ISO-ISO-21970-2-2019-2019,TECH-ISO-ISO-21970-1-2019-2019,references,source-confirmed,https://www.iso.org/standard/77534,Extracted from ISO source metadata text referencing ISO 21970-1.
TECH-ISO-ISO-21982-2020-2020,TECH-ISO-ISO-1703-2018-2018,references,source-confirmed,https://www.iso.org/standard/72230,Extracted from ISO source metadata text referencing ISO 1703.
TECH-ISO-ISO-21984-2018-2018,TECH-ISO-ISO-2631-1978-AMD-1-1982-1982,references,source-confirmed,https://www.iso.org/standard/72304,Extracted from ISO source metadata text referencing ISO 2631.
TECH-ISO-ISO-21984-2018-2018,TECH-ISO-ISO-WD-20283-0000,references,source-confirmed,https://www.iso.org/standard/72304,Extracted from ISO source metadata text referencing ISO 20283.
TECH-ISO-ISO-21994-2007-2007,TECH-ISO-ISO-3833-1977-1977,references,source-confirmed,https://www.iso.org/standard/40588,Extracted from ISO source metadata text referencing ISO 3833.
TECH-ISO-ISO-21994-2007-2007,TECH-ISO-ISO-PWI-21944-0000,references,source-confirmed,https://www.iso.org/standard/40588,Extracted from ISO source metadata text referencing ISO 21944.
TECH-ISO-ISO-21994-2022-2022,TECH-ISO-ISO-3833-1977-1977,references,source-confirmed,https://www.iso.org/standard/84163,Extracted from ISO source metadata text referencing ISO 3833.
TECH-ISO-ISO-22002-1-2025-2025,TECH-ISO-ISO-22002-100-2025-2025,references,source-confirmed,https://www.iso.org/standard/83539,Extracted from ISO source metadata text referencing ISO 22002-100.
TECH-ISO-ISO-22002-2-2025-2025,TECH-ISO-ISO-22002-1-2025-2025,references,source-confirmed,https://www.iso.org/standard/83540,Extracted from ISO source metadata text referencing ISO 22002-1.
TECH-ISO-ISO-22002-2-2025-2025,TECH-ISO-ISO-22002-100-2025-2025,references,source-confirmed,https://www.iso.org/standard/83540,Extracted from ISO source metadata text referencing ISO 22002-100.
TECH-ISO-ISO-22002-4-2025-2025,TECH-ISO-ISO-22002-100-2025-2025,references,source-confirmed,https://www.iso.org/standard/83542,Extracted from ISO source metadata text referencing ISO 22002-100.
TECH-ISO-ISO-22002-5-2025-2025,TECH-ISO-ISO-22002-100-2025-2025,references,source-confirmed,https://www.iso.org/standard/83543,Extracted from ISO source metadata text referencing ISO 22002-100.
TECH-ISO-ISO-22002-6-2025-2025,TECH-ISO-ISO-22002-100-2025-2025,references,source-confirmed,https://www.iso.org/standard/83544,Extracted from ISO source metadata text referencing ISO 22002-100.
TECH-ISO-ISO-22003-1-2022-2022,TECH-ISO-ISO-22000-2018-AMD-1-2024-2024,references,source-confirmed,https://www.iso.org/standard/74410,Extracted from ISO source metadata text referencing ISO 22000.
TECH-ISO-ISO-22003-1-2022-2022,TECH-ISO-ISO-IEC-17000-2020-2020,references,source-confirmed,https://www.iso.org/standard/74410,Extracted from ISO source metadata text referencing ISO/IEC 17000.
TECH-ISO-ISO-22003-2-2022-2022,TECH-ISO-ISO-IEC-17000-2020-2020,references,source-confirmed,https://www.iso.org/standard/78516,Extracted from ISO source metadata text referencing ISO/IEC 17000.
TECH-ISO-ISO-22003-2-2022-2022,TECH-ISO-ISO-IEC-17020-2026-2026,references,source-confirmed,https://www.iso.org/standard/78516,Extracted from ISO source metadata text referencing ISO/IEC 17020.
TECH-ISO-ISO-22003-2-2022-2022,TECH-ISO-ISO-IEC-17025-2017-2017,references,source-confirmed,https://www.iso.org/standard/78516,Extracted from ISO source metadata text referencing ISO/IEC 17025.
TECH-ISO-ISO-22003-2-2022-2022,TECH-ISO-ISO-IEC-17065-2012-2012,references,source-confirmed,https://www.iso.org/standard/78516,Extracted from ISO source metadata text referencing ISO/IEC 17065.
TECH-ISO-ISO-22004-2014-2014,TECH-ISO-ISO-22000-2018-AMD-1-2024-2024,references,source-confirmed,https://www.iso.org/standard/60992,Extracted from ISO source metadata text referencing ISO 22000.
TECH-ISO-ISO-22006-2009-2009,TECH-ISO-ISO-15161-2001-2001,references,source-confirmed,https://www.iso.org/standard/39833,Extracted from ISO source metadata text referencing ISO 15161.
TECH-ISO-ISO-22006-2009-2009,TECH-ISO-ISO-22000-2018-AMD-1-2024-2024,references,source-confirmed,https://www.iso.org/standard/39833,Extracted from ISO source metadata text referencing ISO 22000.
TECH-ISO-ISO-22006-2009-2009,TECH-ISO-ISO-9001-2015-AMD-1-2024-2024,references,source-confirmed,https://www.iso.org/standard/39833,Extracted from ISO source metadata text referencing ISO 9001.
TECH-ISO-ISO-22007-2-2022-2022,TECH-ISO-ISO-472-2013-AMD-1-2018-2018,references,source-confirmed,https://www.iso.org/standard/81836,Extracted from ISO source metadata text referencing ISO 472.
TECH-ISO-ISO-22007-2-2022-2022,TECH-ISO-ISO-8301-1991-AMD-1-2010-2010,references,source-confirmed,https://www.iso.org/standard/81836,Extracted from ISO source metadata text referencing ISO 8301.
TECH-ISO-ISO-22007-2-2022-2022,TECH-ISO-ISO-8302-1991-1991,references,source-confirmed,https://www.iso.org/standard/81836,Extracted from ISO source metadata text referencing ISO 8302.
TECH-ISO-ISO-22015-2019-2019,TECH-ISO-ISO-17480-2015-2015,references,source-confirmed,https://www.iso.org/standard/72368,Extracted from ISO source metadata text referencing ISO 17480.
TECH-ISO-ISO-22017-2020-2020,TECH-ISO-ISO-10703-2021-2021,references,source-confirmed,https://www.iso.org/standard/72373,Extracted from ISO source metadata text referencing ISO 10703.
TECH-ISO-ISO-22017-2020-2020,TECH-ISO-ISO-10704-2019-2019,references,source-confirmed,https://www.iso.org/standard/72373,Extracted from ISO source metadata text referencing ISO 10704.
