id,reference,status,title.en,title.fr,secretariat.id,secretariat.acronym,creationDate,scope.en,scope.fr,parentId,childrenId,pMembers.id,pMembers.acronym,oMembers.id,oMembers.acronym,committeeLiaisons.id,committeeLiaisons.reference,organizationLiaisons.id,organizationLiaisons.acronym,sortKey
51472,ISO/TC 108/SC 2,Active,"Measurement and evaluation of mechanical vibration and shock as applied to machines, vehicles and structures","Mesure et évaluation des vibrations et chocs mécaniques intéressant les machines, les véhicules et les structures",1511,DIN,1980-01-31,,,51402,,"[1511, 1561, 1635, 1663, 1700, 1717, 1734, 1738, 1784, 1794, 1803, 1823, 1835, 1994, 2027, 2064, 2101, 2106, 2133, 2168, 2176, 2188]","[DIN, NBN, SAC, KATS, EOS, UNE, SFS, AFNOR, MSZT, BIS, INSO, UNI, JISC, SN, NEN, BSI, SIS, SNV, UNMZ, TSE, GOST R, ANSI]","[1485, 1516, 1529, 1579, 1680, 1696, 1770, 1815, 1965, 1998, 2017, 2054, 2058, 2091, 2110, 2172, 2209, 308878]","[SABS, SASO, ASI, ABNT, HZN, DS, ITCHKSAR, NSAI, MASM, NZSO, PSQCA, IPQ, ASRO, SLSI, UNMS SR, SE UkrNDNC, ISS, O'ZTTSA]","[45868, 51820, 55028, 52090, 54432, 49826, 51766, 48474, 55018, 55030, 50930]","[ISO/TC 8/SC 8, ISO/TC 117, null, ISO/TC 123, ISO/TC 192, ISO/TC 70, ISO/TC 115, ISO/TC 43/SC 1, null, null, ISO/TC 98]","[8938, 9581, 9759]","[CIMAC, IMO, UIC]",ISO/TC 108/~SC 002
51514,ISO/TC 108/SC 4,Active,Human exposure to mechanical vibration and shock,Exposition des individus aux vibrations et chocs mécaniques,1511,DIN,1980-01-31,,,51402,,"[1485, 1511, 1524, 1619, 1635, 1663, 1700, 1717, 1734, 1738, 1784, 1794, 1823, 1835, 1994, 2027, 2045, 2064, 2101, 2106, 2133, 2176, 2188]","[SABS, DIN, SA, SCC, SAC, KATS, EOS, UNE, SFS, AFNOR, MSZT, BIS, UNI, JISC, SN, NEN, PKN, BSI, SIS, SNV, UNMZ, GOST R, ANSI]","[1516, 1529, 1561, 1788, 1798, 1803, 1815, 2017, 2054, 2058, 2110, 2209, 308878]","[SASO, ASI, NBN, IST, BSN, INSO, NSAI, PSQCA, IPQ, ASRO, UNMS SR, ISS, O'ZTTSA]","[47140, 51870, 47110, 52180, 661629, 631069, 6483279, 47146, 53390]","[ISO/TC 23/SC 15, ISO/TC 118/SC 3, ISO/TC 23/SC 13, ISO/TC 127/SC 2, ISO/TC 269, null, ISO/IEC JTC 1/SC 41, ISO/TC 23/SC 17, ISO/TC 159/SC 5]","[9581, 9759]","[IMO, UIC]",ISO/TC 108/~SC 004
51538,ISO/TC 108/SC 5,Active,Condition monitoring and diagnostics of machine systems,Surveillance et diagnostic des systèmes de machines,1524,SA,1993-02-25,"Standardization of the procedures, processes and equipmentrequirements uniquely related to the technical activity of condition monitoring and diagnostics of machines systems in which selected physical parameters associated with an operating machine system are periodically or continuously sensed, measured and recorded for the interim purpose of reducing, analyzing, comparing and displaying the data and information so obtained and for the ultimate purpose of using this interim result to support decisions related to the operation and maintenance of the machine system.",".Normalisation des modes opératoires, processus et exigences en matière d'équipements se rapportant exclusivement à l'activité technique de surveillance et de diagnostic d'état des systèmes de machines. Des paramètres physiques sélectionnés associés à un système de machines opérationnel sont périodiquement ou continuellement détectés, mesurés et enregistrés en vue de réduire, d'analyser, de comparer et d'afficher les données et informations ainsi obtenues, dans le but final d'utiliser ce résultat intermédiaire pour appuyer les décisions relatives au fonctionnement et à la maintenance du système de machines.",51402,,"[1511, 1520, 1524, 1561, 1635, 1663, 1696, 1734, 1738, 1794, 1835, 1994, 2027, 2054, 2064, 2106, 2133, 2176, 2188]","[DIN, IRAM, SA, NBN, SAC, KATS, DS, SFS, AFNOR, BIS, JISC, SN, NEN, IPQ, BSI, SNV, UNMZ, GOST R, ANSI]","[1485, 1529, 1579, 1690, 1700, 1717, 1770, 1803, 1823, 1982, 1998, 2017, 2058, 2101, 2110, 2172, 308878]","[SABS, ASI, ABNT, AZSTAND, EOS, UNE, ITCHKSAR, INSO, UNI, SON, NZSO, PSQCA, ASRO, SIS, UNMS SR, SE UkrNDNC, O'ZTTSA]","[604321, 6794475, 52446, 53482, 52432, 55218, 623004, 52398, 55018, 369034, 54998]","[ISO/TC 251, ISO/IEC JTC 1/SC 42, ISO/TC 135/SC 8, ISO/TC 163/SC 1, ISO/TC 135/SC 7, null, null, ISO/TC 135, null, null, null]",[9905],[ICNDT],ISO/TC 108/~SC 005
51568,ISO/TC 108/SC 6,Active,Vibration and shock generating systems,Systèmes générateurs de vibrations et chocs,2176,GOST R,1994-10-11,,,51402,,"[1555, 1635, 1663, 1734, 1794, 1835, 2064, 2133, 2176]","[BELST, SAC, KATS, SFS, BIS, JISC, BSI, UNMZ, GOST R]","[1511, 1529, 1561, 1717, 1738, 1784, 1803, 1823, 1994, 2054, 2058, 2106, 2110, 2172, 308878]","[DIN, ASI, NBN, UNE, AFNOR, MSZT, INSO, UNI, SN, IPQ, ASRO, SNV, UNMS SR, SE UkrNDNC, O'ZTTSA]",,,[2270],[IEST],ISO/TC 108/~SC 006
51580,ISO/TC 109,Active,Oil and gas burners,Brûleurs à combustible liquide et à gaz,2064,BSI,1963-01-01,"Standardization concerning definitions, safeguards and security, construction, function and testing of oil and gas burners. <p>Excluded : storage tanks and pipe work, if they do not form part of the burner assembly. </p>","Normalisation concernant les définitions, les conditions concernant la sûreté d'emploi et la sécurité, la construction, le fonctionnement et les essais des brûleurs à combustible liquide et à gaz. <p>À l'exclusion : de l'étude des réservoirs et des tuyauteries dans la mesure où ces parties ne font pas partie intégrantes du brûleur. </p>",,,"[1511, 1524, 1529, 1561, 1635, 1663, 1738, 1747, 1803, 1823, 1835, 2064, 2106]","[DIN, SA, ASI, NBN, SAC, KATS, AFNOR, GSA, INSO, UNI, JISC, BSI, SNV]","[1485, 1516, 1520, 1629, 1717, 1734, 1759, 1784, 1794, 1798, 2027, 2045, 2058, 2101, 2133, 2158, 2168, 2172, 2176, 2209, 308878]","[SABS, SASO, IRAM, INN, UNE, SFS, ELOT, MSZT, BIS, BSN, NEN, PKN, ASRO, SIS, UNMZ, INNORPI, TSE, SE UkrNDNC, GOST R, ISS, O'ZTTSA]","[9387084, 54560, 53436, 561961]","[ISO/TC 197/SC 1, ISO/TC 197, ISO/TC 161, ISO/TC 244]","[3182, 8768, 8833, 299995]","[EC - European Commission, AFECOR, WCO, EHI]",ISO/TC 109
51588,ISO/TC 110,Active,Industrial trucks,Chariots de manutention,1511,DIN,1963-01-01,"Standardization in the field of power-operated industrial trucks, hand-operated industrial trucks (including sack trucks, hand carts, trailers), all types of  wheels and castors excluding those with pneumatic tyres and rubber solid tyres for  pneumatic tyre rims, comprising :  <ul> <li>terminology and definitions;  </li><li>safety requirements related to:  <ul><li>design and construction;  </li><li>testing and inspection methods </li><li>operation and maintenance; </li></ul> </li><li>principal dimensions to facilitate interchangeability where essential to the interest of users and manufacturers.</li><li>Energy efficiency and other sustainability aspects </li></ul><p>Excluded : </p><ul> <li>vehicles designed primarily for earth-moving or road transport.  </li></ul>","Normalisation dans le domaine des chariots de manutention  automoteurs, des chariots de manutention à bras (y compris  diables, les brouettes, les remorques), de tous les types de roues et  roulettes, à l'exclusion de celles à bandage pneumatique et de celles à bandage plein en caoutchouc pour jante de pneumatique, en ce qui concerne:<ul> <li>la terminologie et les définitions;</li><li>les exigences de sécurité relatives à:<ul><li>la conception et la construction;</li><li>les méthodes d'essai et de contrôle; </li><li>l'utilisation et l'entretien;</li></ul></li><li>les dimensions principales en vue de faciliter l'interchangeabilité dans les cas où celle-ci est nécessaire dans l'intérêt des usagers et des constructeurs;</li><li>l'efficacité énergétique et autres aspects liés au développement durable.</li></ul><p>À l'exclusion:</p><ul> <li>des véhicules destinés principalement au terrassement et au transport routier.</li></ul>",,"[51590,534959,5481448,51600]","[1485, 1511, 1516, 1524, 1561, 1635, 1663, 1696, 1717, 1725, 1734, 1738, 1794, 1803, 1823, 1835, 1854, 1982, 2064, 2101, 2168, 2176, 2188]","[SABS, DIN, SASO, SA, NBN, SAC, KATS, DS, UNE, IES, SFS, AFNOR, BIS, INSO, UNI, JISC, KEBS, SON, BSI, SIS, TSE, GOST R, ANSI]","[1520, 1529, 1579, 1759, 1784, 1815, 1998, 2027, 2045, 2054, 2058, 2110, 2133, 2139, 2158, 2172, 2209, 308878, 547395]","[IRAM, ASI, ABNT, ELOT, MSZT, NSAI, NZSO, NEN, PKN, IPQ, ASRO, UNMS SR, UNMZ, TISI, INNORPI, SE UkrNDNC, ISS, O'ZTTSA, ISME]","[52662, 52188, 52700, 54560, 52692, 50982, 52172, 10823128, 48928, 52180, 284131]","[ISO/TC 145, ISO/TC 127/SC 3, ISO/TC 145/SC 3, ISO/TC 197, ISO/TC 145/SC 2, ISO/TC 100, ISO/TC 127, ISO/TC 8/SC 27, ISO/TC 51, ISO/TC 127/SC 2, null]","[3182, 8833, 9020, 9124]","[EC - European Commission, WCO, UNESCWA, FEM]",ISO/TC 110
51590,ISO/TC 110/SC 1,Active,General terminology,Terminologie générale,1511,DIN,1980-01-31,,,51588,,"[1485, 1511, 1524, 1635, 1663, 1738, 1794, 1823, 1835, 1982, 2064, 2101, 2188]","[SABS, DIN, SA, SAC, KATS, AFNOR, BIS, UNI, JISC, SON, BSI, SIS, ANSI]","[1520, 1696, 1717, 1734, 1784, 1803, 2027, 2045, 2054, 2058, 2110, 2133, 2209]","[IRAM, DS, UNE, SFS, MSZT, INSO, NEN, PKN, IPQ, ASRO, UNMS SR, UNMZ, ISS]",,,"[8833, 9020, 9124]","[WCO, UNESCWA, FEM]",ISO/TC 110/~SC 001
51600,ISO/TC 110/SC 2,Active,Safety of powered industrial trucks,Sécurité des chariots de manutention automoteurs,2101,SIS,1984-03-12,"<p>Standardization in the field of power operated industrial trucks, hand-operated industrial trucks (including sack trucks, hand carts, trailers), all types of wheels and castors excluding those with pneumatic tyres and rubber solid tyres for pneumatic tyre rims, comprising safety requirements related to:<p>• design and construction<p>• testing and inspection methods<p>• operation and maintenance",,51588,,"[1485, 1511, 1524, 1561, 1619, 1635, 1663, 1696, 1717, 1734, 1738, 1794, 1823, 1835, 2027, 2064, 2101, 2106, 2168, 2188]","[SABS, DIN, SA, NBN, SCC, SAC, KATS, DS, UNE, SFS, AFNOR, BIS, UNI, JISC, NEN, BSI, SIS, SNV, TSE, ANSI]","[1520, 1579, 1784, 1803, 1982, 1998, 2045, 2054, 2058, 2110, 2133, 2176, 2209]","[IRAM, ABNT, MSZT, INSO, SON, NZSO, PKN, IPQ, ASRO, UNMS SR, UNMZ, GOST R, ISS]","[54604, 54954, 5915511, 46564]","[ISO/TC 199, ISO/TC 214, ISO/TC 299, ISO/TC 20/SC 9]","[9020, 9124]","[UNESCWA, FEM]",ISO/TC 110/~SC 002
534959,ISO/TC 110/SC 4,Active,Rough-terrain trucks,Chariots tout-terrain,1738,AFNOR,2006-11-27,"<p>Standardization in the field of powered, directly or remotely operated rough-terrain trucks and their related attachments, for general safety, performance requirements, maintenance, inspection and operation.",,51588,,"[1485, 1511, 1524, 1635, 1663, 1717, 1738, 1823, 2064, 2101, 2176, 2188]","[SABS, DIN, SA, SAC, KATS, UNE, AFNOR, UNI, BSI, SIS, GOST R, ANSI]","[1520, 1734, 1794, 1803, 1835, 1982, 2027, 2045, 2058, 2133]","[IRAM, SFS, BIS, INSO, JISC, SON, NEN, PKN, ASRO, UNMZ]","[52188, 52700, 52172, 54604, 54954, 47032, 54540, 52192, 47022, 50654, 47002, 52176, 47156, 50642, 52180, 50660]","[ISO/TC 127/SC 3, ISO/TC 145/SC 3, ISO/TC 127, ISO/TC 199, ISO/TC 214, ISO/TC 23/SC 4, ISO/TC 195, ISO/TC 127/SC 4, ISO/TC 23/SC 3, ISO/TC 96/SC 3, ISO/TC 23, ISO/TC 127/SC 1, ISO/TC 23/SC 19, ISO/TC 96, ISO/TC 127/SC 2, ISO/TC 96/SC 6]","[8859, 8890, 9124, 519546]","[CECE, CEMA, FEM, AEM]",ISO/TC 110/~SC 004
5481448,ISO/TC 110/SC 5,Active,Sustainability,Durabilité,1635,SAC,2014-12-05,"Standardization and observations in the field of sustainability aspects related to machines within the scope of ISO/TC 110, industrial trucks.","Normalisation et observations dans le domaine des aspects liés à la durabilité des machines entrant dans le domaine d'application du TC 110 de l'ISO, chariots de manutention.",51588,,"[1485, 1511, 1524, 1635, 1738, 1823, 1835, 1982, 2064, 2101, 2188]","[SABS, DIN, SA, SAC, AFNOR, UNI, JISC, SON, BSI, SIS, ANSI]","[1663, 1717, 1734, 1794, 1803, 2027, 2133]","[KATS, UNE, SFS, BIS, INSO, NEN, UNMZ]","[52172, 47002]","[ISO/TC 127, ISO/TC 23]",,,ISO/TC 110/~SC 005
51622,ISO/TC 111,Active,"Round steel link chains, chain slings, components and accessories","Chaînes à maillons en acier rond, élingues à chaînes, composants et accessoires",1835,JISC,1963-01-01,"Standardization in the field of: <ul> <li>round steel link chains (excluding anchor chains and those used in mining); </li><li>sling hooks; </li><li>shackles, eyebolts, terminal links, joining links and terminal fittings for slings and other accessories. </li></ul> <p>To deal with the following aspects of the above- mentioned items: terminology, material, dimensions and tolerances, basic design criteria, proof testing, working load, destructive and non-destructive tests relating to required mechanical properties, inspection, certification and marking. </p><p>Excluded: </p><ul> <li>anchor chains covered by ISO / TC 8; </li><li>mining chains covered by ISO / TC 82. </li></ul>","Normalisation dans le domaine des : <ul> <li>chaînes à maillons en acier rond (à l'exclusion des chaînes d'ancre et de celles utilisées dans les mines); </li><li>crochets à élingue; </li><li>manilles, pitons, maillons d'extrémité, maillons de jonction et pièces d'extrémité pour élingues et autres accessoires. </li></ul> <p>Étude des caractéristiques suivantes relatives aux articles ci-dessus : terminologie, matière, dimensions et tolérances, critères de base de conception, essais d'épreuve, charge en service, essais destructifs et non destructifs se rapportant aux propriétés mécaniques requises, contrôle, délivrance des certificats et marquage. </p><p>Á l'exclusion : </p><ul> <li>des chaînes d'ancre traitées par l'ISO / TC 8; </li><li>des chaînes utilisées dans les mines traitées par l'ISO / TC 82. </li></ul>",,"[51628,51636]","[1485, 1511, 1524, 1579, 1635, 1717, 1738, 1794, 1835, 2027, 2064, 2101, 2176, 2188]","[SABS, DIN, SA, ABNT, SAC, UNE, AFNOR, BIS, JISC, NEN, BSI, SIS, GOST R, ANSI]","[1516, 1529, 1561, 1597, 1663, 1680, 1734, 1776, 1784, 1823, 1911, 2017, 2045, 2058, 2133, 2158, 2168, 2209, 308878]","[SASO, ASI, NBN, BDS, KATS, HZN, SFS, ILNAS, MSZT, UNI, DSM, PSQCA, PKN, ASRO, UNMZ, INNORPI, TSE, ISS, O'ZTTSA]","[51156, 49506, 51006, 50642, 46232]","[ISO/TC 104, ISO/TC 67, ISO/TC 101, ISO/TC 96, ISO/TC 17]","[3182, 9096, 10855996]","[EC - European Commission, EWRIS, LEEA]",ISO/TC 111
51628,ISO/TC 111/SC 1,Active,Chains and chain slings,Chaînes et élingues à chaînes,1511,DIN,1970-01-01,,,51622,,"[1485, 1511, 1524, 1579, 1635, 1738, 1794, 1835, 2027, 2064, 2101, 2176, 2188]","[SABS, DIN, SA, ABNT, SAC, AFNOR, BIS, JISC, NEN, BSI, SIS, GOST R, ANSI]","[1561, 1663, 1680, 1717, 1734, 1823, 2045, 2058, 2133, 2168]","[NBN, KATS, HZN, UNE, SFS, UNI, PKN, ASRO, UNMZ, TSE]",,,"[3182, 9124]","[EC - European Commission, FEM]",ISO/TC 111/~SC 001
51636,ISO/TC 111/SC 3,Active,Components and accessories,Composants et accessoires,1835,JISC,1970-01-01,,,51622,,"[1485, 1511, 1524, 1579, 1635, 1738, 1794, 1835, 2027, 2064, 2101, 2176, 2188]","[SABS, DIN, SA, ABNT, SAC, AFNOR, BIS, JISC, NEN, BSI, SIS, GOST R, ANSI]","[1561, 1663, 1680, 1717, 1734, 1823, 2058, 2133]","[NBN, KATS, HZN, UNE, SFS, UNI, ASRO, UNMZ]",[51196],[ISO/TC 105],"[3182, 9096, 9124]","[EC - European Commission, EWRIS, FEM]",ISO/TC 111/~SC 003
51654,ISO/TC 112,Active,Vacuum technology,Technique du vide,1511,DIN,1964-01-01,"Standardization of vacuum technology both in the field of apparatus (essential characteristics, dimensions and materials), and in the field of definitions and methods of measurement.","Normalisation de la technique du vide aussi bien dans le domaine des appareils (caractéristiques essentielles, dimensions et matériaux) que dans celui des définitions et méthodes de mesures.",,,"[1511, 1635, 1663, 1717, 1794, 1803, 1823, 1835, 2064, 2106, 2176, 2188]","[DIN, SAC, KATS, UNE, BIS, INSO, UNI, JISC, BSI, SNV, GOST R, ANSI]","[1529, 1629, 1684, 1734, 1738, 1759, 1784, 2017, 2027, 2045, 2058, 2110, 2133, 2139, 2158, 2168, 2209, 308878]","[ASI, INN, NC, SFS, AFNOR, ELOT, MSZT, PSQCA, NEN, PKN, ASRO, UNMS SR, UNMZ, TISI, INNORPI, TSE, ISS, O'ZTTSA]","[52232, 51850, 52398, 52250]","[ISO/TC 131, ISO/TC 118, ISO/TC 135, ISO/TC 131/SC 2]","[3182, 8908, 9676, 9716]","[EC - European Commission, CERN, IUVSTA, PNEUROP]",ISO/TC 112
51678,ISO/TC 113,Active,Hydrometry,Hydrométrie,1794,BIS,1964-01-01,"Standardization of methods, procedures, instruments, and equipments relating to techniques for hydrometric determination of water level, velocity, discharge and sediment transport in open channels, precipitation and evapotranspiration, availability and movement of ground water, including: <ul> <li>terminology and symbols; </li><li>collection, evaluation, analysis, interpretation and presentation of data; </li><li>evaluation of uncertainties. </li></ul>","Normalisation des méthodes, procédures, instruments et équipements se rapportant aux techniques pour la détermination hydrométrique du niveau, de la vitesse et des écoulements de l'eau, des transports solides dans les canaux découverts, de la précipitation et de l'évapotranspiration, et de l'existence et du mouvement de la nappe superficielle, y compris : <ul> <li>la terminologie et les symboles; </li><li>la recherche, l'évaluation, l'analyse, l'interprétation et la présentation des données; </li><li>l'évaluation des incertitudes. </li></ul>",,"[51684,51690,51712,51728,51722]","[1511, 1516, 1524, 1529, 1635, 1663, 1700, 1734, 1794, 1803, 1835, 1994, 2027, 2064, 2101, 2106, 2133]","[DIN, SASO, SA, ASI, SAC, KATS, EOS, SFS, BIS, INSO, JISC, SN, NEN, BSI, SIS, SNV, UNMZ]","[1597, 1680, 1684, 1704, 1717, 1738, 1784, 1798, 1823, 1954, 2017, 2058, 2091, 2110, 2139, 2158, 2168, 2176, 2209, 308878, 547395]","[BDS, HZN, NC, MoIAT-SAS, UNE, AFNOR, MSZT, BSN, UNI, DGN, PSQCA, ASRO, SLSI, UNMS SR, TISI, INNORPI, TSE, GOST R, ISS, O'ZTTSA, ISME]","[47576, 52834, 52810]","[ISO/TC 30, ISO/TC 147, ISO/TC 146/SC 5]","[9050, 9801]","[UNESCAP, WMO]",ISO/TC 113
51684,ISO/TC 113/SC 1,Active,Velocity area methods,Méthodes d'exploration du champ des vitesses,1794,BIS,1981-02-17,"Standardization of methods and procedures relating to techniques for the hydrometric determination of :<P>a) water level, velocity, cross sectional area and bathymetry for discharge determination in open channels;<P>b) water level and volume in lakes and reservoirs; and<P>c) related issues","<p>Normalisation des méthodes et procédures se rapportant aux techniques pour les calculs hydrométriques suivants:</p><p>a) niveau de l'eau, vitesse, débit dans les écoulements à surface libre par exploration du champ des vitesses et bathymétrie ;</p><p>b) niveau de l'eau et volume dans les lacs et réservoirs ; et</p><p>c) questions connexes</p>",51678,,"[1511, 1516, 1524, 1529, 1635, 1663, 1700, 1734, 1794, 1835, 1994, 2027, 2064, 2101, 2106, 2133]","[DIN, SASO, SA, ASI, SAC, KATS, EOS, SFS, BIS, JISC, SN, NEN, BSI, SIS, SNV, UNMZ]","[1717, 1738, 1798, 1803, 1823, 1954, 2017, 2058, 2110, 2176, 2209]","[UNE, AFNOR, BSN, INSO, UNI, DGN, PSQCA, ASRO, UNMS SR, GOST R, ISS]",,,[9801],[WMO],ISO/TC 113/~SC 001
